rom,planner,debug-threshold,frameskip,seed,use-minimal-action-set,episodes,max-execution-length,fixed-action-sequence,features,frames-background-image,initial-noops,execute-single-action,caching,prefix-length-to-execute,simulator-budget,time-budget,alpha,discount,max-rep,nodes-threshold,novelty-subtables,random-actions,use-alpha-to-update-reward-for-death,max-depth,break-ties-using-rewards,score,frames,decisions,simulator-calls,max-simulator-calls,total-time,simulator-time,sum-expanded,sum-height,random-decisions
battle_zone,bfs,0,15,12707,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,15000,6750,450,842896,3069,14180,4076.36,74471,2809,419
battle_zone,bfs,0,15,18828,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,13000,6735,449,812341,3089,14108.4,3974.15,72224,2771,389
battle_zone,rollout,0,15,6642,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,39000,5265,351,24800,146,348.94,120.921,14674,18360,12
battle_zone,rollout,0,15,20907,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,29000,4440,296,22526,165,304.352,107.943,13143,15529,25
battle_zone,rollout,0,15,29067,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,63000,6495,433,42173,195,604.852,203.532,27823,22984,27
battle_zone,rollout,0,15,17301,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,29000,6150,410,35481,149,559.872,173.177,25189,19648,60
battle_zone,rollout,0,15,15938,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,68000,6420,428,33843,172,470.708,171.341,19287,23591,20
battle_zone,bfs,0,15,16156,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,1000,5640,376,10458,55,199.732,48.2875,5662,1120,374
battle_zone,bfs,0,15,5904,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,10000,8550,570,15653,91,306.036,72.0084,8677,1718,558
battle_zone,bfs,0,15,19382,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,8000,6255,417,11915,79,223.52,54.0479,6456,1265,409
battle_zone,bfs,0,15,31618,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,11000,4950,330,18665,136,338.748,89.3443,8274,1032,319
battle_zone,rollout,0,15,28163,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,26000,5070,338,25623,180,329.78,121.888,13622,18568,22
beam_rider,rollout,0,15,28161,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,4260,15615,1041,106638,283,811.14,471.592,49195,78596,157
beam_rider,bfs,0,15,20036,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,308,3825,255,13567,74,135.092,56.6839,4220,788,222
beam_rider,rollout,0,15,10832,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,1380,7545,503,1517374,3941,13931,6691.06,406675,40087,107
beam_rider,rollout,0,15,7080,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,2160,10890,726,2395818,5038,20571.2,9842.14,644262,60335,144
beam_rider,rollout,0,15,3364,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,5190,16065,1071,91053,268,709.364,397.901,42808,65286,199
beam_rider,bfs,0,15,26532,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,996,4950,330,32224,146,311.964,141.965,7619,1209,272
beam_rider,rollout,0,15,12499,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,4080,18000,1200,147325,298,1152.05,648.494,73489,88373,190
beam_rider,bfs,0,15,31469,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,440,3705,247,13002,84,130.996,53.9637,3804,772,209
beam_rider,bfs,0,15,29804,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,1380,5955,397,39207,145,379.72,172.46,9366,1436,314
beam_rider,bfs,0,15,9662,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,616,6585,439,1044810,4710,8597.15,4603.51,89778,1931,229
beam_rider,bfs,0,15,3464,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,996,7755,517,26683,76,270.848,110.777,7245,1617,472
beam_rider,bfs,0,15,12461,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,1044,6315,421,21908,77,219.672,91.9162,5980,1318,374
beam_rider,rollout,0,15,15520,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,308,3945,263,43157,334,367.324,186.706,28932,20985,55
beam_rider,bfs,0,15,31877,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,660,3810,254,23850,130,229.596,103.659,5253,923,217
beam_rider,rollout,0,15,7701,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,4260,14550,970,3432803,6265,28344.9,13299.8,869935,83870,215
beam_rider,bfs,0,15,1292,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,484,5205,347,1000417,4985,8670.57,4640.31,92228,2009,161
beam_rider,bfs,0,15,1213,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,660,4230,282,14909,83,145.04,60.2401,3819,884,252
beam_rider,bfs,0,15,22061,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,1140,6585,439,43622,135,414.556,187.815,10400,1613,379
beam_rider,rollout,0,15,5780,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,308,5250,350,53442,324,397.164,234.068,25879,33762,40
beam_rider,bfs,0,15,11023,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,948,5355,357,18711,78,185.072,77.0766,5325,1108,315
beam_rider,rollout,0,15,6695,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,3840,16695,1113,179398,323,1590.69,835.082,108829,80753,191
beam_rider,rollout,0,15,28617,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,132,3510,234,42469,315,353.764,192.121,26546,22644,23
beam_rider,rollout,0,15,23365,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,396,3495,233,35944,283,249.904,157.336,15119,25929,0
beam_rider,rollout,0,15,29166,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,4320,18000,1200,120604,287,917.948,541.639,52284,86672,186
beam_rider,rollout,0,15,10494,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,4260,13995,933,3294088,5673,27684.6,13001.6,834063,74623,171
beam_rider,rollout,0,15,14100,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,132,3390,226,37470,282,277.424,165.899,18509,23864,0
beam_rider,bfs,0,15,7104,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,1332,6600,440,22734,75,229.368,95.2156,6512,1349,382
beam_rider,bfs,0,15,20586,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,1188,6645,443,44016,144,409.016,185.859,10219,1596,375
beam_rider,bfs,0,15,7977,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,528,3825,255,13209,81,132.084,54.6719,3364,812,231
beam_rider,rollout,0,15,15718,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,264,3420,228,23356,269,187.732,104.732,11741,16901,60
beam_rider,rollout,0,15,11149,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,2160,11280,752,127782,320,1053.87,562.507,76449,57163,119
beam_rider,bfs,0,15,27720,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,2056,7890,526,1549518,5031,13450.4,6891.2,141079,3088,228
beam_rider,rollout,0,15,19403,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,264,5130,342,1118560,3577,10795.8,5137.78,306454,33154,20
beam_rider,bfs,0,15,18858,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,572,4260,284,15028,80,145.468,61.1,3883,891,258
beam_rider,bfs,0,15,16234,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,616,5790,386,25681,387,219.288,107.565,5415,1137,344
beam_rider,rollout,0,15,21741,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,4260,17055,1137,138050,296,1145.04,642.237,71418,88808,161
beam_rider,rollout,0,15,9609,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,2160,13230,882,118665,310,905.34,519.93,58602,75847,123
beam_rider,bfs,0,15,5864,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,572,6390,426,1362637,4700,11742.3,6085.04,120739,2558,159
beam_rider,rollout,0,15,7974,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,4260,15165,1011,171223,343,1421.84,752.177,103888,77320,174
beam_rider,bfs,0,15,6257,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,3924,10065,671,2020921,4901,17412,9026.53,183102,3985,286
chopper_command,bfs,0,15,8148,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,1200,1485,99,3467,60,52.72,16.3598,2004,291,85
chopper_command,rollout,0,15,18501,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,2400,2865,191,460510,3808,6089.15,2186.74,278655,16277,0
chopper_command,rollout,0,15,11781,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,2100,6000,400,69675,376,703.276,341.358,30914,46359,2
chopper_command,bfs,0,15,8312,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,800,2640,176,5741,62,94.52,26.6039,3655,525,165
chopper_command,rollout,0,15,24151,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,3700,6465,431,67510,372,685.852,329.282,32482,45544,4
chopper_command,bfs,0,15,29264,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,1100,2400,160,5738,58,85.772,27.0482,3649,478,145
chopper_command,bfs,0,15,17397,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,600,1980,132,4643,53,71.136,21.2716,2811,398,121
chopper_command,rollout,0,15,30268,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,1600,4920,328,53270,313,539.14,255.645,24687,36031,4
chopper_command,rollout,0,15,18363,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,1600,3855,257,43816,332,461.496,216.236,21744,29160,7
chopper_command,rollout,0,15,15688,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,2300,5340,356,844074,3599,11476.2,4025.58,572183,40816,0
chopper_command,rollout,0,15,28197,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,2300,4830,322,45017,315,447,207.65,21345,29468,2
chopper_command,bfs,0,15,12841,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,2600,3405,227,8042,54,121.396,35.5639,5030,690,203
chopper_command,bfs,0,15,3699,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,3300,4500,300,658077,4052,9165.44,3194.02,152680,1433,194
chopper_command,bfs,0,15,12129,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,2500,5760,384,891206,3715,11957.7,4243.51,212453,1828,303
chopper_command,rollout,0,15,19126,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,2600,4470,298,44749,298,487.656,224.731,22849,30963,0
chopper_command,rollout,0,15,15702,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,8300,14100,940,138606,293,1597.94,675.938,85342,79513,1
chopper_command,rollout,0,15,23425,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,5300,8550,570,101196,396,1100.83,479.431,59331,61167,3
chopper_command,rollout,0,15,16780,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,7200,11160,744,81101,314,834.872,382.086,39756,59020,4
chopper_command,rollout,0,15,7949,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,6000,5055,337,778231,2740,10743.6,3765.97,515486,29007,2
chopper_command,rollout,0,15,16753,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,900,1755,117,19185,323,204.516,93.4518,9655,12523,0
chopper_command,bfs,0,15,30183,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,500,1230,82,192908,4175,2531.3,966.836,44518,419,17
chopper_command,rollout,0,15,4493,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,8200,13215,881,90993,259,974.12,429.047,49661,63745,10
chopper_command,bfs,0,15,22114,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,1800,3405,227,8122,59,122.608,37.0039,5220,680,208
chopper_command,bfs,0,15,30067,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,3700,6015,401,27510,108,411.748,129,17415,1261,352
chopper_command,bfs,0,15,15942,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,1200,8805,587,1392462,3383,18616,6544.57,318649,2762,522
chopper_command,rollout,0,15,21679,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,5900,9105,607,89602,297,1059.18,441.317,56326,53458,0
chopper_command,rollout,0,15,31733,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,2600,2400,160,359425,2659,5027.04,1822.07,226305,13225,0
chopper_command,rollout,0,15,2111,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,5000,9570,638,106928,360,1167.76,508.712,61795,62746,0
chopper_command,rollout,0,15,5156,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,2300,4305,287,40766,254,481.852,187.604,27050,23536,1
chopper_command,bfs,0,15,5135,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,900,1290,86,2953,54,46.032,13.9961,1594,253,73
chopper_command,bfs,0,15,3619,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,1200,2430,162,16581,177,135.556,70.4557,3877,336,138
chopper_command,bfs,0,15,12241,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,600,2580,172,12090,99,177.232,58.9005,7093,552,156
chopper_command,bfs,0,15,5419,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,2900,5115,341,11743,69,183.876,55.6165,7733,1017,309
chopper_command,bfs,0,15,8342,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,1500,2835,189,426017,2679,5929.28,2031.69,100934,961,128
chopper_command,bfs,0,15,28738,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,1200,2850,190,14328,109,193.988,66.8719,8518,609,174
chopper_command,bfs,0,15,7862,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,1200,1980,132,4594,59,70.816,21.2,2702,397,118
chopper_command,rollout,0,15,10400,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,15700,9285,619,1514856,3547,19865.9,7021.97,957727,46901,1
chopper_command,bfs,0,15,10689,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,1100,1515,101,7166,104,103.408,33.8275,4075,341,84
chopper_command,bfs,0,15,26761,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,2700,4200,280,9808,63,149.764,46.2453,6450,840,249
chopper_command,rollout,0,15,28251,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,5600,8955,597,79732,323,865.428,394.042,40669,54823,1
enduro,rollout,0,15,20858,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,232,18000,1200,142790,424,1370.17,791.53,108600,115608,65
enduro,bfs,0,15,5434,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,384,18000,1200,4611160,6360,38248,22186,455014,6764,508
enduro,bfs,0,15,3461,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,3,13110,874,42919,81,468.736,223.796,21430,2654,786
enduro,rollout,0,15,19412,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,139,13065,871,67701,269,668.728,369.445,53235,65970,65
enduro,rollout,0,15,16971,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,112,13215,881,78127,310,736.768,428.949,53233,80759,54
enduro,rollout,0,15,21345,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,171,13050,870,84011,287,822.64,459.76,66610,62669,30
enduro,bfs,0,15,14603,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,8,13065,871,43403,80,464.708,224.962,20753,2688,786
enduro,rollout,0,15,9286,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,149,13020,868,66820,317,665.828,367.454,53747,63716,105
enduro,rollout,0,15,1887,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,405,18000,1200,4996601,5977,38416.6,21469.2,1588541,131862,338
enduro,bfs,0,15,20655,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,0,12945,863,43211,78,459.948,225.25,20859,2639,775
enduro,bfs,0,15,18566,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,0,13050,870,43368,79,465.012,226.178,20797,2673,822
enduro,bfs,0,15,19603,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,2,12945,863,43235,81,460.52,225.384,21163,2657,786
enduro,rollout,0,15,16730,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,77,13140,876,86445,361,806.708,480.747,56440,68041,44
enduro,rollout,0,15,27834,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,131,13050,870,81501,297,791.58,442.488,65529,64585,104
enduro,bfs,0,15,8771,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,0,12945,863,85623,139,891.752,474.868,30422,2761,793
enduro,rollout,0,15,28208,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,160,13305,887,121720,389,1183.59,662.241,103894,72840,94
enduro,rollout,0,15,22101,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,158,13200,880,82444,276,808.376,452.15,66387,64105,68
enduro,bfs,0,15,30421,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,1,13290,886,44242,91,473.864,229.987,21148,2725,793
enduro,bfs,0,15,28845,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,14,12930,862,88065,158,890.832,476.281,32519,2750,763
enduro,bfs,0,15,2660,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,253,18000,1200,4432467,5747,38218.3,21978,449983,6912,659
enduro,bfs,0,15,12840,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,0,12975,865,42731,79,462.06,225.501,20263,2677,775
enduro,bfs,0,15,28041,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,3,13230,882,43828,83,473.26,225.512,21859,2677,757
enduro,bfs,0,15,28379,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,233,18000,1200,4369239,5784,38280.1,22205.9,448309,6920,688
enduro,bfs,0,15,4350,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,1,13305,887,89790,121,915.684,485.925,32481,2833,821
enduro,rollout,0,15,5101,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,221,18000,1200,248297,499,1553.72,871.697,202553,118132,35
enduro,rollout,0,15,1045,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,266,18000,1200,5509756,6314,38571,21684.3,1583590,156994,377
enduro,bfs,0,15,32757,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,10,13290,886,43393,87,475.26,226.694,21897,2687,791
enduro,bfs,0,15,24290,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,1,13260,884,87585,129,912.92,485.863,31453,2818,834
enduro,rollout,0,15,23736,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,200,18000,1200,193839,503,1853.64,1079.93,151250,130244,76
enduro,bfs,0,15,8863,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,3,13005,867,88382,151,895.74,477.63,32175,2768,793
enduro,rollout,0,15,1062,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,226,18000,1200,203196,457,1955.41,1132.09,156409,140105,45
enduro,bfs,0,15,17380,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,3,13005,867,43005,84,463.404,224.747,21100,2653,790
enduro,bfs,0,15,12628,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,155,13095,873,3053384,5299,27863,16170.5,307581,4982,519
enduro,bfs,0,15,29575,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,121,13275,885,3066024,5167,28217.9,16238.9,304399,5096,534
enduro,rollout,0,15,25063,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,360,18000,1200,5230167,5907,38432.1,21238.9,1546779,138988,335
enduro,rollout,0,15,13431,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,392,18000,1200,5224733,5955,38396.3,21295.6,1566829,129391,341
enduro,rollout,0,15,14619,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,374,18000,1200,5117752,5966,38428.9,21462.7,1616886,138210,257
enduro,rollout,0,15,8124,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,115,13035,869,74095,342,716.96,412.705,53727,62902,106
enduro,rollout,0,15,27390,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,217,18000,1200,197312,610,1915.98,1110.96,155169,133156,82
enduro,rollout,0,15,351,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,155,13035,869,80804,511,826.528,456.07,66236,67775,85
elevator_action,rollout,0,15,22910,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,0,18000,1200,70385,118,736.292,277.048,61177,34557,1200
elevator_action,rollout,0,15,6623,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,0,18000,1200,102934,184,926.604,467.675,45025,71927,2
elevator_action,rollout,0,15,14537,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,0,18000,1200,37640,96,473.24,157.945,34739,28329,1200
elevator_action,rollout,0,15,2401,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,800,18000,1200,159591,222,1585.53,702.095,101420,69365,22
elevator_action,bfs,0,15,23278,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,0,18000,1200,132818,169,1238.7,525.462,33619,3907,1200
elevator_action,rollout,0,15,20055,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,0,18000,1200,114532,174,1051.89,500.484,61679,67364,21
elevator_action,bfs,0,15,4093,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,0,18000,1200,4764857,7138,38435.8,16228.2,446986,8713,1200
elevator_action,rollout,0,15,2428,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,0,18000,1200,110492,182,1005.71,475.267,60833,61707,8
elevator_action,bfs,0,15,6115,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,0,18000,1200,4697485,6633,38438.8,16315.2,457009,8452,1200
elevator_action,rollout,0,15,2865,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,0,18000,1200,4328834,5171,38626,14779.4,932939,78243,4
elevator_action,bfs,0,15,2762,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,0,18000,1200,4772742,7778,38436.4,16619.7,433206,9190,1200
elevator_action,rollout,0,15,19305,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,0,18000,1200,4427206,5550,38626.2,15596.2,905189,74004,10
elevator_action,bfs,0,15,31981,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,0,18000,1200,130949,157,1239.24,530.765,34516,3806,1200
elevator_action,rollout,0,15,8455,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,0,18000,1200,95564,172,816.156,415.393,43802,68640,5
