rom,planner,debug-threshold,frameskip,seed,use-minimal-action-set,episodes,max-execution-length,fixed-action-sequence,features,frames-background-image,initial-noops,execute-single-action,caching,prefix-length-to-execute,simulator-budget,time-budget,alpha,discount,max-rep,nodes-threshold,novelty-subtables,random-actions,use-alpha-to-update-reward-for-death,max-depth,break-ties-using-rewards,score,frames,decisions,simulator-calls,max-simulator-calls,total-time,simulator-time,sum-expanded,sum-height,random-decisions
beam_rider,bfs,0,15,27515,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,484,5850,390,1280393,6030,10503.2,5546.27,105211,2424,0
beam_rider,rollout,0,15,21430,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,8206,18000,1200,4155941,4049,38310.2,18382.9,1438690,110152,0
beam_rider,rollout,0,15,26392,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,4890,18000,1200,119059,403,999.088,523.97,53044,91051,0
beam_rider,rollout,0,15,9397,0,1,18000,"none",1,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,8204,18000,1200,160541,248,756.728,714.226,77290,49506,0
beam_rider,rollout,0,15,13535,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,5790,18000,1200,198168,320,1673.6,882.853,120761,83061,0
beam_rider,bfs,0,15,25532,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,1236,6810,454,53145,182,453.82,226.963,9390,1640,0
beam_rider,rollout,0,15,22232,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,660,6855,457,89599,584,662.44,385.145,35998,62614,0
beam_rider,rollout,0,15,21387,0,1,18000,"none",1,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,8554,18000,1200,282081,323,1327.82,1253,107073,47036,0
beam_rider,rollout,0,15,31937,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,352,5340,356,55426,381,415.708,243.13,21121,53543,0
beam_rider,rollout,0,15,4963,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,6510,18000,1200,4066873,3977,38220,18233.5,1037363,94251,0
beam_rider,bfs,0,15,8528,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,88,4035,269,930463,5715,7578.5,4140.14,77450,1668,0
beam_rider,rollout,0,15,1780,0,1,18000,"none",1,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,6058,18000,1200,99163,185,466.608,439.372,52380,47003,0
beam_rider,rollout,0,15,22903,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,6090,18000,1200,207261,489,1931.03,989.023,114424,103273,0
beam_rider,rollout,0,15,3633,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,8238,18000,1200,4005617,4004,38387.4,18006.3,1426328,115640,0
beam_rider,rollout,0,15,1372,0,1,18000,"none",1,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,8626,18000,1200,275033,315,1316.92,1239.4,102796,42794,0
beam_rider,rollout,0,15,7884,0,1,18000,"none",1,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,352,4275,285,36915,192,176.228,165.876,18976,11583,0
beam_rider,rollout,0,15,24735,0,1,18000,"none",1,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,528,4785,319,29804,175,136.864,129.712,14586,14303,0
beam_rider,bfs,0,15,6505,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,948,5145,343,41852,192,342.26,177.127,6504,1271,0
beam_rider,rollout,0,15,18201,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,5850,18000,1200,152102,420,1322.87,687.425,72675,99465,0
beam_rider,rollout,0,15,22402,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,0,0,1,1500,1,4260,18000,1200,145065,301,1171.34,659.044,75235,89785,0
beam_rider,bfs,0,15,24795,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,2056,8340,556,1763539,5583,14534.7,7810.62,160730,3355,0
beam_rider,bfs,0,15,2785,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,1188,6615,441,52658,183,443.5,222.987,8905,1595,0
beam_rider,rollout,0,15,21340,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,5610,18000,1200,204917,399,1709.84,915.33,124318,88401,0
beam_rider,rollout,0,15,574,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,4770,18000,1200,209700,365,1735.81,930.059,125418,94024,0
beam_rider,bfs,0,15,16701,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,1380,6825,455,52695,174,461.176,229.165,9610,1618,0
beam_rider,rollout,0,15,17736,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,0,0,1,1500,1,4140,18000,1200,113526,243,873.116,505.716,53042,83960,0
beam_rider,rollout,0,15,15600,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,0,0,1,1500,1,4260,18000,1200,122241,320,910.648,544.01,53229,85872,0
beam_rider,rollout,0,15,17872,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,6990,18000,1200,3941600,4157,38310.8,18005.6,1028244,85757,0
beam_rider,rollout,0,15,21745,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,5670,18000,1200,126686,414,1018.86,555.039,52607,95184,0
beam_rider,rollout,0,15,2018,0,1,18000,"none",1,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,308,3720,248,22452,179,103.184,97.58,12159,10954,0
beam_rider,rollout,0,15,27421,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,0,0,1,1500,1,352,4575,305,47102,334,355.02,210.759,23633,31711,0
beam_rider,bfs,0,15,2434,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,1332,7305,487,57721,175,492.156,243.186,10356,1763,0
beam_rider,rollout,0,15,9597,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,0,0,1,1500,1,484,5700,380,39220,301,306.84,170.883,22279,27869,0
beam_rider,rollout,0,15,13004,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,6090,18000,1200,198424,336,1674.99,887.035,119234,83796,0
beam_rider,bfs,0,15,19299,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,9090,16680,1112,3476317,5568,29109.7,15627.5,294048,6713,0
beam_rider,rollout,0,15,20304,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,616,5280,352,1249541,3979,11372.1,5535.58,327855,33877,0
beam_rider,rollout,0,15,1664,0,1,18000,"none",1,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,8660,18000,1200,273170,308,1340.71,1264.36,107252,47433,0
beam_rider,rollout,0,15,12512,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,3784,18000,1200,218367,412,1943.84,981.078,124225,112762,0
beam_rider,rollout,0,15,940,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,6000,18000,1200,145476,431,1259.2,640.612,74984,91274,0
beam_rider,bfs,0,15,8635,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,1044,5220,348,41439,187,350.952,175.918,7087,1279,0
beam_rider,bfs,0,15,9400,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,9450,18000,1200,5411517,9394,32149.3,17192.5,449084,7757,0
beam_rider,bfs,0,15,4418,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,9318,18000,1200,5521856,9499,31816.6,16915.8,449790,7707,0
beam_rider,rollout,0,15,841,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,4590,18000,1200,204699,418,1864.12,917.26,116369,96677,0
beam_rider,rollout,0,15,17029,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,0,0,1,1500,1,3784,18000,1200,165421,347,1252.9,736.75,79399,104313,0
beam_rider,rollout,0,15,10650,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,5580,18000,1200,113737,372,967.888,501.15,52297,87698,0
beam_rider,rollout,0,15,13603,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,0,0,1,1500,1,3840,18000,1200,140772,297,1120.14,622.803,74941,87012,0
beam_rider,bfs,0,15,30619,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,264,4170,278,949148,5289,7942.76,4235.65,79452,1686,0
beam_rider,rollout,0,15,4751,0,1,18000,"none",1,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,440,5295,353,27995,155,138.56,130.736,15581,13251,0
beam_rider,rollout,0,15,2466,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,5970,18000,1200,205923,365,1707.03,909.675,124262,89526,0
beam_rider,rollout,0,15,5834,0,1,18000,"none",1,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,264,4470,298,39772,212,180.544,170,20280,11557,0
beam_rider,bfs,0,15,8265,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,396,5595,373,44809,179,376.176,188.424,7742,1384,0
beam_rider,rollout,0,15,7553,0,1,18000,"none",1,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,8040,18000,1200,159840,223,742.012,699.672,80599,46439,0
beam_rider,rollout,0,15,23311,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,308,5220,348,53691,331,399.312,233.017,19537,39482,0
beam_rider,rollout,0,15,19647,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,5520,18000,1200,216629,449,1905.22,963.755,123388,106003,0
beam_rider,bfs,0,15,8287,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,132,4035,269,932862,5119,7868.06,4170.54,82595,1656,0
beam_rider,bfs,0,15,1840,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,2160,8325,555,64320,189,564.412,276.527,11977,1953,0
beam_rider,bfs,0,15,12812,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,352,4680,312,1089980,5742,8936.5,4869.82,92464,1941,0
chopper_command,rollout,0,15,10005,0,1,18000,"none",1,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,1600,2835,189,12280,104,60.884,56.82,8110,4285,0
chopper_command,rollout,0,15,751,0,1,18000,"none",1,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,6000,9465,631,43296,123,220.012,206.724,28523,17671,0
chopper_command,rollout,0,15,9401,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,33300,18000,1200,2836392,2651,39057.6,13892.2,2165076,177043,0
chopper_command,rollout,0,15,1227,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,7300,7245,483,1175374,2791,15486.9,5630.65,824431,50169,0
chopper_command,rollout,0,15,5210,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,0,0,1,1500,1,8200,17445,1163,178031,370,1852.9,849.017,100480,122635,0
chopper_command,rollout,0,15,9315,0,1,18000,"none",1,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,6800,7665,511,107701,279,548.528,517.349,60402,16516,0
chopper_command,rollout,0,15,20369,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,0,0,1,1500,1,8000,16260,1084,158864,422,1695.74,749.274,93359,114837,0
chopper_command,rollout,0,15,14660,0,1,18000,"none",1,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,4100,3675,245,27745,163,143.712,135.332,18578,7659,0
chopper_command,bfs,0,15,20784,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,1300,1515,101,7653,113,105.2,37.5,4012,331,0
chopper_command,rollout,0,15,579,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,10300,18000,1200,215678,435,2467.91,1046.49,136077,167210,0
chopper_command,rollout,0,15,3739,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,29600,18000,1200,2852097,2661,39029.7,13967.2,2152386,159466,0
chopper_command,rollout,0,15,24351,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,0,0,1,1500,1,4900,6915,461,52501,219,637.032,252.41,36590,41572,0
chopper_command,rollout,0,15,16850,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,0,0,1,1500,1,13900,18000,1200,136970,273,1585.44,668.168,89591,102128,0
chopper_command,bfs,0,15,14314,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,1600,5160,344,24967,109,355.476,117.823,15261,1056,0
chopper_command,rollout,0,15,3082,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,9900,6735,449,1064722,2681,14373.3,5077.09,723500,41103,0
chopper_command,rollout,0,15,5407,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,0,0,1,1500,1,8800,16560,1104,132763,317,1419.55,628.366,77129,106289,0
chopper_command,rollout,0,15,22643,0,1,18000,"none",1,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,2800,2355,157,17980,147,90.76,85.208,11958,4581,0
chopper_command,bfs,0,15,31085,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,6600,7020,468,1062119,4128,14549.9,5060.65,239256,2131,0
chopper_command,bfs,0,15,30384,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,1100,4470,298,700012,4084,9359.38,3398.71,154793,1425,0
chopper_command,rollout,0,15,19149,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,0,0,1,1500,1,13800,18000,1200,151488,292,1736.06,742.079,95971,116531,0
chopper_command,rollout,0,15,21250,0,1,18000,"none",1,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,2700,2490,166,10700,109,52.932,49.252,7078,4063,0
chopper_command,rollout,0,15,22850,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,9000,13320,888,135900,281,1508.02,648.864,87096,83525,0
chopper_command,rollout,0,15,5706,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,10200,18000,1200,202382,425,2197.53,965.386,126764,135854,0
chopper_command,bfs,0,15,32464,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,3900,2685,179,388537,3796,5294.76,1937.73,100394,920,0
chopper_command,rollout,0,15,28166,0,1,18000,"none",1,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,3600,4875,325,37518,171,191.292,179.94,24835,9473,0
chopper_command,rollout,0,15,16583,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,12900,18000,1200,215021,403,2355.71,1013.44,126359,162054,0
chopper_command,rollout,0,15,29201,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,0,0,1,1500,1,7400,12345,823,90937,260,961.38,429.664,49412,67592,0
chopper_command,rollout,0,15,11117,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,15600,9000,600,1390976,2709,19230.7,6727.24,946728,52438,0
chopper_command,rollout,0,15,31664,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,0,0,1,1500,1,8300,16350,1090,134033,331,1399.28,626.555,75045,103928,0
chopper_command,bfs,0,15,1537,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,1300,2235,149,11796,123,152.828,55.2439,6298,476,0
chopper_command,rollout,0,15,8543,0,1,18000,"none",1,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,3300,2550,170,34548,253,178.656,167.94,21132,5229,0
chopper_command,rollout,0,15,13912,0,1,18000,"none",1,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,5500,4680,312,63740,241,330.732,311.264,36805,8635,0
chopper_command,bfs,0,15,1970,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,1200,2040,136,321032,3795,4168.12,1553.21,74083,695,0
chopper_command,rollout,0,15,19440,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,27900,18000,1200,2866217,2643,38967.7,14187.8,2149068,152032,0
chopper_command,rollout,0,15,5561,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,0,0,1,1500,1,5500,8880,592,71398,263,816.592,344.96,43162,57561,0
chopper_command,rollout,0,15,24883,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,11200,18000,1200,218548,459,2474.04,1043.29,136128,179738,0
chopper_command,rollout,0,15,9429,0,1,18000,"none",1,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,1100,1350,90,5738,99,29.992,27.96,3845,2456,0
chopper_command,rollout,0,15,15128,0,1,18000,"none",1,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,2300,4905,327,21580,114,113.468,106.192,13858,8483,0
chopper_command,rollout,0,15,1983,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,8400,18000,1200,184710,430,1956.58,881.184,103182,150752,0
chopper_command,bfs,0,15,15163,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,3500,9915,661,48774,116,683.776,239.429,29156,2026,0
chopper_command,bfs,0,15,15209,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,4100,4980,332,811169,3830,10197.3,3816.6,183790,1620,0
chopper_command,bfs,0,15,2393,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,7100,4935,329,760865,4195,10227,3717.7,178204,1561,0
chopper_command,rollout,0,15,12841,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,12400,18000,1200,184053,345,2148.6,879.798,126193,131699,0
chopper_command,bfs,0,15,30935,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,900,1515,101,247430,3733,3204.89,1214.64,61972,500,0
chopper_command,rollout,0,15,7064,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,4500,8970,598,99246,385,1085.4,468.206,58968,84341,0
chopper_command,rollout,0,15,11879,0,1,18000,"none",1,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,3600,4020,268,58016,255,290.448,274.052,31163,8001,0
chopper_command,rollout,0,15,26205,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,1000,2790,186,31502,387,371.172,157.04,18641,29676,0
chopper_command,rollout,0,15,4636,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,9100,9420,628,1489883,2816,20111,7111.92,976569,55657,0
chopper_command,rollout,0,15,562,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,5300,8010,534,88512,369,1014.14,424.664,58098,62423,0
chopper_command,rollout,0,15,31878,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,7200,16095,1073,163371,306,1808.82,779.275,104465,97954,0
chopper_command,bfs,0,15,13106,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,2700,1935,129,301640,4371,3918.42,1488.03,74693,685,0
chopper_command,rollout,0,15,10364,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,36600,18000,1200,2933277,2822,38904,14227.7,2058423,130708,0
chopper_command,rollout,0,15,15130,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,9900,18000,1200,222714,457,2525.51,1068.87,132429,158218,0
chopper_command,rollout,0,15,29891,0,1,18000,"none",1,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,5200,6465,431,50016,235,245.884,230.544,31973,10958,0
chopper_command,bfs,0,15,9341,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,900,1320,88,6927,113,89.696,32.7401,3289,292,0
chopper_command,rollout,0,15,21844,0,1,18000,"none",1,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,1300,1425,95,10825,143,54.524,51.408,6974,2783,0
chopper_command,bfs,0,15,5537,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,3100,10395,693,49433,104,714.08,232.842,30949,2115,0
chopper_command,rollout,0,15,26844,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,10300,18000,1200,207329,481,2328.22,999.725,127001,186653,0
chopper_command,rollout,0,15,26556,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,11000,18000,1200,210495,409,2404.55,1014.38,135292,166792,0
chopper_command,bfs,0,15,27463,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,1400,1515,101,240430,4004,3079.01,1186.73,56666,559,0
chopper_command,bfs,0,15,2366,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,4100,7350,490,36263,115,504.848,171.415,21820,1519,0
chopper_command,bfs,0,15,6385,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,2700,7785,519,38144,108,535.196,181.45,23020,1601,0
chopper_command,bfs,0,15,26235,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,3600,6915,461,33539,109,475.82,161.095,19913,1419,0
chopper_command,rollout,0,15,8446,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,5400,9105,607,96613,353,1089.41,463.09,58698,76821,0
chopper_command,rollout,0,15,15813,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,14500,18000,1200,170742,341,1888,844.504,98374,158534,0
chopper_command,rollout,0,15,13173,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,14300,11490,766,1857479,3667,24617.2,8822.74,1206477,67195,0
chopper_command,rollout,0,15,11930,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,13100,18000,1200,196913,549,2066.05,941.624,100025,153466,0
chopper_command,bfs,0,15,20449,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,3200,1845,123,286148,4098,3696.13,1455.11,65643,656,0
chopper_command,rollout,0,15,25197,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,10100,18000,1200,167351,407,1778.13,785.248,88303,127784,0
chopper_command,rollout,0,15,32162,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,38700,18000,1200,2822327,2595,39025,14015,2161953,173430,0
chopper_command,bfs,0,15,8227,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,1200,5820,388,28398,114,400.436,134.26,16976,1194,0
chopper_command,rollout,0,15,3800,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,11400,18000,1200,190439,446,2142.24,941.479,106218,168398,0
chopper_command,rollout,0,15,3761,0,1,18000,"none",1,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,500,915,61,12506,240,66.344,62.396,8988,1940,0
chopper_command,rollout,0,15,8051,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,1300,6150,410,76108,383,869.712,364.768,46921,74786,0
chopper_command,rollout,0,15,32182,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,0,0,1,1500,1,14100,18000,1200,137455,285,1568.54,666.251,88347,103788,0
enduro,rollout,0,15,125,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,0,0,1,1500,1,208,18000,1200,136650,410,1336.55,751.021,112989,134303,0
enduro,bfs,0,15,8008,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,132,12915,861,3023593,4434,27484.1,16506.4,288193,4813,0
enduro,rollout,0,15,29792,0,1,18000,"none",1,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,303,18000,1200,217838,252,1281.15,1216.17,116885,32840,0
enduro,bfs,0,15,32698,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,0,13260,884,92034,155,913.44,504.135,30070,2725,0
enduro,rollout,0,15,15887,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,163,13065,871,119607,373,1218.5,626.896,103701,80176,0
enduro,rollout,0,15,4017,0,1,18000,"none",1,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,259,18000,1200,68535,116,399.636,375.752,48813,31639,0
enduro,rollout,0,15,14597,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,175,13050,870,82083,407,864.028,442.033,68413,79465,0
enduro,bfs,0,15,25632,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,0,13095,873,90496,150,902.148,498.23,28992,2696,0
enduro,rollout,0,15,2178,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,0,0,1,1500,1,143,13305,887,66170,303,663.204,360.57,55429,70061,0
enduro,rollout,0,15,23386,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,0,0,1,1500,1,129,13080,872,66941,295,657.852,363.548,53823,64515,0
enduro,rollout,0,15,31030,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,0,0,1,1500,1,136,13170,878,77182,303,778.356,422.931,66175,67212,0
